@relation file_syncope/training_syncope_27
@attribute size numeric
@attribute commit_number numeric
@attribute loc_touched numeric
@attribute loc_added numeric
@attribute max_loc_added numeric
@attribute avg_loc_added numeric
@attribute churn numeric
@attribute max_churn numeric
@attribute avg_churn numeric
@attribute auth_number numeric
@attribute class {true, false}

@data
132,3,76,2,68,68,144,70,48,2,false
148,3,81,3,75,75,156,77,52,2,false
706,6,96,1,88,88,708,353,118,3,false
134,3,78,2,69,69,146,71,48,2,false
399,35,327,23,102,102,505,204,14,4,false
172,3,90,3,86,86,176,88,58,2,false
136,3,73,3,68,68,140,70,46,2,false
181,4,101,3,93,93,189,93,47,2,false
104,3,58,3,52,52,108,54,36,2,false
345,34,155,12,86,86,347,172,10,4,false
174,4,92,4,85,85,174,87,43,2,false
399,4,108,3,100,100,401,201,100,2,false
2798,40,2152,1,170,170,3338,1399,83,6,false
1885,35,1515,2,186,186,2377,943,67,6,false
374,35,314,26,94,94,382,188,10,4,false
700,30,906,124,164,164,1424,380,47,5,false
972,6,137,0,109,109,976,486,162,2,false
7244,34,6190,9,532,532,13116,3619,385,7,false
112,3,65,4,56,56,116,58,38,2,false
134,3,77,2,69,69,146,71,48,2,false
398,36,332,34,101,101,452,201,12,4,false
343,3,119,1,119,119,343,172,114,2,false
158,3,39,1,39,39,158,79,52,3,false
440,6,63,0,54,54,448,222,74,4,false
175,3,43,1,43,43,175,88,58,3,false
149,3,33,1,33,33,149,75,49,3,false
30,1,30,30,30,30,30,30,30,1,false
27,1,27,27,27,27,27,27,27,1,false
31,1,31,31,31,31,31,31,31,1,true
81,2,40,1,40,40,81,41,40,2,false
127,2,63,2,63,63,127,64,63,2,true
81,2,40,1,40,40,81,41,40,2,false
181,2,90,2,90,90,181,91,90,2,true
81,2,40,1,40,40,81,41,40,2,false
128,2,63,3,63,63,128,65,64,2,true
132,2,65,2,65,65,132,67,66,2,false
81,2,40,1,40,40,81,41,40,2,false
709,38,2649,7,61,61,1577,358,41,7,true
370,33,182,10,92,92,370,184,11,4,true
81,2,40,1,40,40,81,41,40,2,false
129,4,71,2,61,61,129,64,32,3,true
81,2,40,1,40,40,81,41,40,2,false
439,4,123,0,115,115,447,216,111,3,true
81,2,40,1,40,40,81,41,40,2,false
570,30,258,4,72,72,580,284,19,4,true
81,2,40,1,40,40,81,41,40,2,false
144,2,71,2,71,71,144,73,72,2,true
81,2,40,1,40,40,81,41,40,2,false
286,6,79,4,71,71,286,142,47,5,true
81,2,40,1,40,40,81,41,40,2,false
302,3,75,0,75,75,302,151,100,2,true
81,2,40,1,40,40,81,41,40,2,false
345,7,97,4,86,86,345,172,49,5,true
82,4,42,3,40,40,84,42,21,3,false
81,2,40,1,40,40,81,41,40,2,false
160,2,79,3,79,79,160,81,80,2,true
2050,39,459,9,135,135,2288,1034,58,7,false
64,2,32,0,32,32,64,32,32,2,false
821,6,406,166,216,216,821,246,136,5,false
64,2,32,0,32,32,64,32,32,2,false
64,3,33,0,32,32,64,32,21,3,false
73,2,36,3,36,36,73,37,36,2,false
462,6,213,22,123,123,472,233,78,3,false
4609,31,918,56,282,282,5093,2332,164,4,false
103,3,52,2,51,51,103,52,34,2,false
160,3,40,0,40,40,160,80,53,2,false
20,1,20,20,20,20,20,20,20,1,false
615,4,77,0,77,77,615,302,153,2,false
64,2,32,0,32,32,64,32,32,2,false
94,2,47,0,47,47,94,47,47,2,false
65,2,32,1,32,32,65,33,32,2,false
313,3,78,1,78,78,313,157,104,2,false
2525,24,818,1,310,310,2653,1263,110,2,false
220,2,110,4,110,110,220,110,110,2,false
265,3,66,4,66,66,265,133,88,2,false
1806,9,263,1,223,223,1816,902,201,4,false
7046,18,674,26,438,438,7150,3536,397,6,false
2326,8,198,22,144,144,2328,1153,291,3,false
3431,5,214,0,214,214,3431,1715,686,3,false
2289,7,157,1,143,143,2299,1144,328,3,false
4200,13,380,1,264,264,4276,2101,328,4,false
28498,15,541,5,434,434,28554,14250,1903,4,false
9040,50,1565,57,244,244,9824,4522,196,7,false
4403,41,4337,13,247,247,7207,2206,175,6,false
1174,8,186,23,144,144,1178,576,147,3,false
14776,14,540,55,461,461,14838,7413,1059,4,false
82,2,40,2,40,40,82,42,41,2,false
44903,56,4255,57,643,643,46515,22427,830,7,false
3472,8,290,22,221,221,3480,1738,435,3,false
2322,9,238,42,144,144,2334,1152,259,4,false
1487,37,1579,0,84,84,2421,747,65,5,false
12033,45,7051,6,755,755,12713,6015,282,6,false
178,3,45,0,45,45,178,88,59,2,false
2922,9,271,39,182,182,2924,1451,324,4,false
350,3,90,2,90,90,350,170,116,2,false
234,3,59,0,59,59,234,116,78,2,false
601,6,232,21,138,138,601,302,100,3,false
1335,8,191,10,157,157,1337,673,167,4,false
6060,44,7112,6,315,315,6452,3032,146,6,false
2222,37,1438,1,232,232,3194,1115,86,6,false
913,5,131,1,115,115,929,460,185,2,false
8910,43,1487,1,236,236,9088,4456,211,9,false
209,2,104,1,104,104,209,105,104,2,false
27439,48,947,21,411,411,27595,13710,574,9,false
1698,5,107,1,107,107,1698,849,339,3,false
262,3,71,0,71,71,262,120,87,2,false
151,2,75,1,75,75,151,76,75,2,false
2689,15,228,0,157,157,2699,1344,179,6,false
769,4,89,0,89,89,769,384,192,2,false
89,3,50,5,39,39,89,47,29,1,false
8370,39,5482,0,401,401,12950,4185,332,5,false
447,26,434,73,91,91,743,205,28,4,false
4439,13,717,18,382,382,4499,2238,346,4,false
3433,5,213,0,213,213,3433,1716,686,2,false
158,2,78,2,78,78,158,80,79,2,false
264,3,143,22,121,121,264,121,88,2,false
425,4,145,0,110,110,433,212,108,3,false
98,3,78,0,54,54,108,54,36,2,false
181,4,44,10,42,42,181,95,45,3,false
355,3,89,0,89,89,355,176,118,2,false
20,1,20,20,20,20,20,20,20,1,false
279,3,141,1,140,140,281,140,93,3,false
33,2,34,33,33,33,33,33,16,2,false
637,3,321,2,318,318,637,319,212,2,false
259,5,86,8,68,68,261,122,52,3,false
436,5,56,0,54,54,436,218,87,4,false
125,2,62,1,62,62,125,63,62,2,false
969,5,264,1,239,239,969,484,193,2,false
287,2,143,1,143,143,287,144,143,2,false
106,2,53,1,53,53,106,53,53,1,false
109,1,109,109,109,109,109,109,109,1,false
20,1,20,20,20,20,20,20,20,1,false
827,5,229,1,209,209,835,414,167,2,false
41,1,41,41,41,41,41,41,41,1,false
135,26,461,72,63,63,223,63,8,4,false
46,1,46,46,46,46,46,46,46,1,false
74,3,38,1,37,37,76,38,25,3,false
81,2,40,1,40,40,81,41,40,2,false
97,2,48,2,48,48,97,49,48,2,true
75,1,75,75,75,75,75,75,75,1,false
170,5,88,4,84,84,174,88,34,3,false
833,8,209,42,185,185,833,433,104,4,false
1316,5,285,12,271,271,1316,654,263,3,false
893,12,177,36,104,104,907,437,75,6,false
127,1,127,127,127,127,127,127,127,1,false
90,3,95,92,89,89,92,89,30,2,false
346,4,173,16,161,161,346,181,86,3,false
119,5,127,122,118,118,125,118,25,2,false
57,4,59,58,56,56,59,56,14,2,false
136,4,145,139,135,135,138,135,34,2,false
57,3,59,58,56,56,57,56,19,2,false
81,4,42,1,40,40,83,41,20,4,false
70,2,71,70,69,69,70,69,35,2,false
1381,6,363,1,341,341,1381,691,230,4,false
2465,7,664,5,565,565,2475,1227,353,2,false
2112,13,788,0,354,354,2238,1059,172,3,false
205,6,109,0,103,103,209,103,34,4,false
126,5,68,1,63,63,126,63,25,4,false
264,3,138,1,131,131,264,132,88,3,false
156,3,80,1,78,78,156,78,52,3,false
231,7,134,1,117,117,241,118,34,5,false
803,8,222,1,199,199,803,402,100,3,false
292,5,169,1,150,150,312,151,62,4,false
1341,10,786,27,674,674,1365,675,136,4,false
141,6,89,27,65,65,151,80,25,5,false
35,1,35,35,35,35,35,35,35,1,false
204,6,111,0,102,102,206,102,34,2,false
157,2,157,157,156,156,157,156,78,2,false
26,1,26,26,26,26,26,26,26,1,false
45,1,45,45,45,45,45,45,45,1,false
236,6,131,0,120,120,242,120,40,2,false
216,3,230,221,216,216,218,216,72,2,false
61,1,61,61,61,61,61,61,61,1,false
61,2,31,0,31,31,61,31,30,1,false
41,2,42,41,41,41,41,41,20,2,false
81,2,41,0,41,41,81,41,40,1,false
37,1,37,37,37,37,37,37,37,1,false
28,1,28,28,28,28,28,28,28,1,false
28,1,28,28,28,28,28,28,28,1,false
83,3,43,0,42,42,83,42,27,2,false
2479,18,905,9,556,556,2487,1243,138,6,false
1341,6,397,14,346,346,1381,668,230,4,false
73,4,50,14,31,31,75,31,18,3,false
111,6,90,23,47,47,115,47,19,4,false
342,4,171,18,130,130,342,175,85,3,false
156,2,157,156,154,154,156,154,78,2,false
36,2,36,36,34,34,36,34,18,2,false
87,3,44,0,43,43,87,43,29,2,false
378,3,196,0,188,188,378,188,126,3,true
414,5,100,0,96,96,416,207,83,4,false
366,5,84,49,80,80,366,204,73,4,false
1471,7,388,1,365,365,1475,733,210,3,false
813,4,420,0,370,370,813,406,203,3,false
1675,9,561,18,439,439,1875,893,208,5,false
147,4,77,0,72,72,147,73,36,3,false
642,6,194,16,154,154,642,328,107,4,false
613,4,309,0,291,291,613,306,153,3,false
400,6,116,0,101,101,412,203,68,4,false
863,10,333,90,203,203,881,394,88,3,false
173,7,52,5,39,39,173,85,24,4,false
39,4,53,44,41,41,45,41,11,2,false
182,3,95,2,93,93,182,93,60,2,false
113,5,73,0,53,53,117,55,23,2,false
128,2,138,133,126,126,128,126,64,2,false
139,3,72,1,68,68,139,69,46,2,false
213,5,115,0,108,108,219,108,43,4,false
54,2,56,54,54,54,54,54,27,2,false
147,3,63,29,59,59,147,86,49,3,false
426,6,351,7,222,222,436,222,72,3,false
26,2,29,27,26,26,26,26,13,2,false
181,2,84,15,84,84,181,97,90,2,false
52,3,25,4,24,24,52,28,17,3,false
329,6,97,0,84,84,331,162,55,4,false
30,1,30,30,30,30,30,30,30,1,false
1821,8,476,0,451,451,1825,909,228,4,false
1120,9,674,147,539,539,1262,651,140,4,false
117,3,61,2,57,57,117,59,39,3,false
113,3,118,115,112,112,113,112,37,2,false
165,3,80,10,77,77,165,87,55,3,false
1126,11,959,62,699,699,1434,699,130,4,false
100,2,102,100,99,99,100,99,50,2,false
137,2,140,137,136,136,137,136,68,2,false
522,5,372,17,292,292,602,292,120,4,false
1859,7,499,16,411,411,1887,929,269,4,false
3339,17,1132,17,718,718,3341,1662,196,4,false
383,7,202,0,93,93,469,190,67,2,false
487,6,148,7,118,118,487,247,81,3,false
48,1,48,48,48,48,48,48,48,1,false
172,2,65,47,65,65,172,107,86,1,false
131,5,106,25,62,62,131,68,26,2,false
559,6,179,1,122,122,559,279,93,3,false
439,7,135,0,111,111,461,219,65,3,false
414,6,118,7,91,91,420,204,70,3,false
216,5,110,14,103,103,220,112,44,1,false
463,7,139,0,102,102,463,231,66,3,false
26,1,26,26,26,26,26,26,26,1,false
279,4,43,17,41,41,283,148,70,3,false
840,9,247,7,200,200,868,426,96,4,false
161,6,111,24,71,71,161,78,26,3,false
746,8,239,7,185,185,804,367,100,4,false
97,2,47,3,47,47,97,50,48,2,false
45,1,45,45,45,45,45,45,45,1,false
82,7,62,23,34,34,96,41,13,2,false
33,1,33,33,33,33,33,33,33,1,false
28,1,28,28,28,28,28,28,28,1,false
525,2,252,21,252,252,525,273,262,1,false
186,2,87,12,87,87,186,99,93,1,false
176,2,82,12,82,82,176,94,88,1,false
49,1,49,49,49,49,49,49,49,1,true
156,1,156,156,156,156,156,156,156,1,true
231,3,167,47,98,98,231,110,77,2,false
95,2,46,3,46,46,95,49,47,2,false
32,1,32,32,32,32,32,32,32,1,false
215,3,109,9,103,103,215,106,71,2,false
244,3,129,18,113,113,244,116,81,2,false
34,1,34,34,34,34,34,34,34,1,false
180,2,86,8,86,86,180,94,90,1,false
87,2,41,5,41,41,87,46,43,1,false
121,2,58,5,58,58,121,63,60,1,false
492,2,242,8,242,242,492,250,246,1,false
89,2,42,5,42,42,89,47,44,1,false
27,1,27,27,27,27,27,27,27,1,false
163,6,103,30,68,68,169,68,28,3,false
428,6,138,6,87,87,434,217,72,3,false
43,1,43,43,43,43,43,43,43,1,false
126,4,99,23,62,62,134,62,33,1,false
123,4,80,27,51,51,123,52,30,2,false
326,6,113,0,57,57,326,163,54,3,false
222,9,232,79,96,96,254,96,28,3,false
366,5,114,4,72,72,366,181,73,3,false
232,5,150,66,83,83,232,86,46,2,false
172,7,181,46,81,81,244,81,34,3,false
502,6,210,6,99,99,524,254,87,4,false
144,4,91,35,60,60,144,60,36,2,false
528,11,231,5,126,126,570,261,51,5,false
98,3,60,14,43,43,98,44,32,2,false
356,5,203,16,171,171,360,173,72,3,false
175,2,86,3,86,86,175,89,87,1,false
89,3,45,0,40,40,89,44,29,2,false
104,3,51,6,49,49,104,54,34,1,false
232,5,131,18,112,112,252,121,50,1,false
51,1,51,51,51,51,51,51,51,1,false
97,1,97,97,97,97,97,97,97,1,false
348,3,187,25,163,163,348,167,116,3,false
155,5,94,18,74,74,177,83,35,2,false
39,2,39,39,35,35,39,35,19,1,false
53,1,53,53,53,53,53,53,53,1,false
99,2,47,5,47,47,99,52,49,1,false
53,1,53,53,53,53,53,53,53,1,false
251,3,130,19,116,116,251,121,83,2,false
262,5,140,12,124,124,262,127,52,4,false
181,6,115,18,86,86,199,86,33,2,false
317,5,167,12,154,154,323,157,64,2,false
237,5,150,18,116,116,255,118,51,2,false
104,3,51,6,49,49,104,54,34,1,false
118,3,58,12,53,53,118,61,39,1,false
243,4,129,10,119,119,253,124,63,1,false
80,3,45,5,40,40,90,45,30,1,false
354,4,182,16,169,169,354,181,88,2,false
508,4,266,28,241,241,508,246,127,2,false
418,6,253,22,207,207,446,207,74,3,false
193,4,104,10,94,94,203,99,50,1,false
249,3,125,1,124,124,249,124,83,2,false
104,3,51,6,49,49,104,54,34,1,false
233,4,124,10,114,114,243,119,60,1,false
73,4,44,10,34,34,83,39,20,1,false
220,6,145,31,102,102,238,111,39,3,false
203,3,114,35,84,84,203,89,67,2,false
370,5,203,20,181,181,394,191,78,2,false
106,2,53,0,53,53,106,53,53,1,false
66,3,28,10,25,25,66,38,22,2,false
98,3,47,6,46,46,98,51,32,1,false
273,2,134,5,134,134,273,139,136,1,false
321,4,176,22,151,151,321,152,80,3,false
56,3,30,0,29,29,56,29,18,2,false
365,2,176,13,176,176,365,189,182,1,false
34,2,34,34,27,27,34,27,17,1,false
511,6,255,20,244,244,515,265,85,3,false
208,3,101,6,100,100,208,107,69,2,false
87,4,46,7,40,40,87,43,21,2,false
69,4,40,9,31,31,69,34,17,2,false
112,1,112,112,112,112,112,112,112,1,false
73,1,73,73,73,73,73,73,73,1,false
78,3,38,4,37,37,78,40,26,1,false
77,3,40,7,35,35,77,38,25,1,false
141,2,69,3,69,69,141,72,70,1,true
395,3,202,3,193,193,395,199,131,2,false
719,3,356,13,354,354,723,367,241,2,false
107,2,49,9,49,49,107,58,53,1,false
55,4,32,6,26,26,61,29,15,1,false
91,5,52,10,42,42,97,45,19,1,false
59,4,38,7,28,28,67,31,16,2,false
62,3,31,6,28,28,62,31,20,1,false
59,5,37,10,26,26,65,29,13,1,false
189,4,111,35,79,79,195,88,48,3,false
201,4,108,5,99,99,203,102,50,2,false
133,2,65,3,65,65,133,68,66,1,false
73,2,35,3,35,35,73,38,36,1,false
101,5,68,9,49,49,107,52,21,1,false
83,4,46,6,40,40,89,43,22,1,false
61,3,32,7,27,27,61,30,20,1,false
61,2,29,3,29,29,61,32,30,1,false
19,1,19,19,19,19,19,19,19,1,false
412,2,413,412,411,411,412,411,206,2,false
615,6,151,34,111,111,615,294,102,4,false
202,3,105,3,101,101,202,101,67,2,false
380,4,96,6,93,93,380,193,95,2,false
151,2,76,0,76,76,151,76,75,2,false
440,10,172,4,107,107,486,222,48,4,false
553,8,261,7,159,159,649,280,81,5,false
59,2,28,3,28,28,59,31,29,2,false
195,2,225,197,171,171,195,171,97,2,false
48,1,48,48,48,48,48,48,48,1,false
266,8,274,14,131,131,274,132,34,3,false
116,1,116,116,116,116,116,116,116,1,false
994,11,507,0,281,281,1108,497,100,4,false
340,8,237,7,170,170,366,176,45,4,false
293,11,281,1,152,152,359,152,32,4,false
101,1,101,101,101,101,101,101,101,1,false
42,2,51,46,43,43,44,43,22,2,false
174,2,193,182,180,180,186,180,93,2,false
84,3,88,86,76,76,88,76,29,2,false
130,2,130,130,125,125,130,125,65,2,false
75,6,133,95,91,91,113,91,18,2,false
132,9,274,180,163,163,212,163,23,3,false
53,1,53,53,53,53,53,53,53,1,false
53,1,53,53,53,53,53,53,53,1,false
41,1,41,41,41,41,41,41,41,1,false
113,6,171,140,110,110,121,110,20,2,false
53,1,53,53,53,53,53,53,53,1,false
213,7,215,7,146,146,303,146,43,4,false
121,5,276,190,186,186,257,186,51,2,false
35,1,35,35,35,35,35,35,35,1,false
90,9,142,107,96,96,118,96,13,2,false
35,1,35,35,35,35,35,35,35,1,false
359,9,302,8,197,197,431,197,47,4,false
43,3,71,51,44,44,45,44,15,2,false
321,8,221,7,153,153,347,164,43,5,false
36,1,36,36,36,36,36,36,36,1,false
84,1,84,84,84,84,84,84,84,1,false
59,1,59,59,59,59,59,59,59,1,false
116,3,59,6,55,55,116,61,38,2,false
32,1,32,32,32,32,32,32,32,1,false
95,2,46,3,46,46,95,49,47,2,false
49,1,49,49,49,49,49,49,49,1,false
116,3,78,15,56,56,116,56,38,2,false
26,1,26,26,26,26,26,26,26,1,false
37,1,37,37,37,37,37,37,37,1,false
52,1,52,52,52,52,52,52,52,1,false
103,3,225,0,138,138,273,138,91,1,false
49,1,49,49,49,49,49,49,49,1,false
302,2,161,3,161,161,302,161,151,2,false
152,2,73,13,73,73,152,79,76,2,false
69,1,69,69,69,69,69,69,69,1,false
63,1,63,63,63,63,63,63,63,1,false
52,1,52,52,52,52,52,52,52,1,false
63,1,63,63,63,63,63,63,63,1,false
69,1,69,69,69,69,69,69,69,1,false
54,1,54,54,54,54,54,54,54,1,false
48,2,24,1,24,24,48,24,24,1,false
307,3,168,1,142,142,307,153,102,1,false
199,1,199,199,199,199,199,199,199,1,false
183,2,183,183,177,177,183,177,91,1,false
117,2,177,137,132,132,147,132,73,1,false
44,1,44,44,44,44,44,44,44,1,false
101,1,101,101,101,101,101,101,101,1,false
75,3,78,75,73,73,75,73,25,2,false
116,1,116,116,116,116,116,116,116,1,false
160,2,166,162,156,156,160,156,80,1,false
97,1,97,97,97,97,97,97,97,1,false
180,3,180,180,173,173,180,173,60,2,false
75,1,75,75,75,75,75,75,75,1,false
34,1,34,34,34,34,34,34,34,1,false
37,2,39,37,34,34,37,34,18,2,false
54,2,75,62,62,62,70,62,35,2,false
59,1,59,59,59,59,59,59,59,1,false
46,2,46,46,44,44,46,44,23,2,false
45,1,45,45,45,45,45,45,45,1,false
36,1,36,36,36,36,36,36,36,1,false
100,1,100,100,100,100,100,100,100,1,false
248,1,248,248,248,248,248,248,248,1,false
103,1,103,103,103,103,103,103,103,1,false
100,1,100,100,100,100,100,100,100,1,false
178,1,178,178,178,178,178,178,178,1,false
127,1,127,127,127,127,127,127,127,1,false
105,1,105,105,105,105,105,105,105,1,false
33,1,33,33,33,33,33,33,33,1,false
75,1,75,75,75,75,75,75,75,1,false
135,1,135,135,135,135,135,135,135,1,false
97,1,97,97,97,97,97,97,97,1,false
129,1,129,129,129,129,129,129,129,1,false
48,1,48,48,48,48,48,48,48,1,false
107,1,107,107,107,107,107,107,107,1,false
69,1,69,69,69,69,69,69,69,1,false
157,1,157,157,157,157,157,157,157,1,false
108,1,108,108,108,108,108,108,108,1,false
117,1,117,117,117,117,117,117,117,1,false
113,1,113,113,113,113,113,113,113,1,false
123,1,123,123,123,123,123,123,123,1,false
26,1,26,26,26,26,26,26,26,1,false
107,1,107,107,107,107,107,107,107,1,false
221,1,221,221,221,221,221,221,221,1,false
90,1,90,90,90,90,90,90,90,1,false
187,1,187,187,187,187,187,187,187,1,false
63,1,63,63,63,63,63,63,63,1,false
50,1,50,50,50,50,50,50,50,1,false
45,1,45,45,45,45,45,45,45,1,false
48,1,48,48,48,48,48,48,48,1,false
26,1,26,26,26,26,26,26,26,1,false
33,1,33,33,33,33,33,33,33,1,false
28,1,28,28,28,28,28,28,28,1,false
273,1,273,273,273,273,273,273,273,1,false
99,1,99,99,99,99,99,99,99,1,false
94,1,94,94,94,94,94,94,94,1,false
49,1,49,49,49,49,49,49,49,1,true
156,1,156,156,156,156,156,156,156,1,true
133,1,133,133,133,133,133,133,133,1,false
49,1,49,49,49,49,49,49,49,1,false
32,1,32,32,32,32,32,32,32,1,false
112,1,112,112,112,112,112,112,112,1,false
131,1,131,131,131,131,131,131,131,1,false
34,1,34,34,34,34,34,34,34,1,false
94,1,94,94,94,94,94,94,94,1,false
46,1,46,46,46,46,46,46,46,1,false
63,1,63,63,63,63,63,63,63,1,false
250,1,250,250,250,250,250,250,250,1,false
47,1,47,47,47,47,47,47,47,1,false
27,1,27,27,27,27,27,27,27,1,false
95,1,95,95,95,95,95,95,95,1,false
133,1,133,133,133,133,133,133,133,1,false
43,1,43,43,43,43,43,43,43,1,false
32,1,32,32,32,32,32,32,32,1,false
68,1,68,68,68,68,68,68,68,1,false
72,1,72,72,72,72,72,72,72,1,false
106,1,106,106,106,106,106,106,106,1,false
129,1,129,129,129,129,129,129,129,1,false
49,1,49,49,49,49,49,49,49,1,false
113,1,113,113,113,113,113,113,113,1,false
149,1,149,149,149,149,149,149,149,1,false
86,1,86,86,86,86,86,86,86,1,false
155,1,155,155,155,155,155,155,155,1,false
84,1,84,84,84,84,84,84,84,1,false
138,1,138,138,138,138,138,138,138,1,false
52,1,52,52,52,52,52,52,52,1,false
55,1,55,55,55,55,55,55,55,1,false
185,1,185,185,185,185,185,185,185,1,false
89,1,89,89,89,89,89,89,89,1,false
44,1,44,44,44,44,44,44,44,1,false
55,1,55,55,55,55,55,55,55,1,false
120,1,120,120,120,120,120,120,120,1,false
75,1,75,75,75,75,75,75,75,1,false
116,1,116,116,116,116,116,116,116,1,false
51,1,51,51,51,51,51,51,51,1,false
107,1,107,107,107,107,107,107,107,1,false
195,1,195,195,195,195,195,195,195,1,false
81,1,81,81,81,81,81,81,81,1,false
52,1,52,52,52,52,52,52,52,1,false
39,1,39,39,39,39,39,39,39,1,false
53,1,53,53,53,53,53,53,53,1,false
53,1,53,53,53,53,53,53,53,1,false
52,1,52,52,52,52,52,52,52,1,false
53,1,53,53,53,53,53,53,53,1,false
135,1,135,135,135,135,135,135,135,1,false
137,1,137,137,137,137,137,137,137,1,false
95,1,95,95,95,95,95,95,95,1,false
163,1,163,163,163,163,163,163,163,1,false
121,1,121,121,121,121,121,121,121,1,false
55,1,55,55,55,55,55,55,55,1,false
65,1,65,65,65,65,65,65,65,1,false
53,1,53,53,53,53,53,53,53,1,false
84,1,84,84,84,84,84,84,84,1,false
130,1,130,130,130,130,130,130,130,1,false
124,1,124,124,124,124,124,124,124,1,false
40,1,40,40,40,40,40,40,40,1,false
185,1,185,185,185,185,185,185,185,1,false
267,1,267,267,267,267,267,267,267,1,false
215,1,215,215,215,215,215,215,215,1,false
99,1,99,99,99,99,99,99,99,1,false
125,1,125,125,125,125,125,125,125,1,false
53,1,53,53,53,53,53,53,53,1,false
55,1,55,55,55,55,55,55,55,1,false
119,1,119,119,119,119,119,119,119,1,false
39,1,39,39,39,39,39,39,39,1,false
118,1,118,118,118,118,118,118,118,1,false
35,1,35,35,35,35,35,35,35,1,false
119,1,119,119,119,119,119,119,119,1,false
189,1,189,189,189,189,189,189,189,1,false
53,1,53,53,53,53,53,53,53,1,false
38,1,38,38,38,38,38,38,38,1,false
52,1,52,52,52,52,52,52,52,1,false
139,1,139,139,139,139,139,139,139,1,false
170,1,170,170,170,170,170,170,170,1,false
27,1,27,27,27,27,27,27,27,1,false
189,1,189,189,189,189,189,189,189,1,false
34,1,34,34,34,34,34,34,34,1,false
49,1,49,49,49,49,49,49,49,1,false
264,1,264,264,264,264,264,264,264,1,false
107,1,107,107,107,107,107,107,107,1,false
47,1,47,47,47,47,47,47,47,1,false
38,1,38,38,38,38,38,38,38,1,false
112,1,112,112,112,112,112,112,112,1,false
73,1,73,73,73,73,73,73,73,1,false
41,1,41,41,41,41,41,41,41,1,false
42,1,42,42,42,42,42,42,42,1,false
73,1,73,73,73,73,73,73,73,1,false
199,1,199,199,199,199,199,199,199,1,false
41,1,41,41,41,41,41,41,41,1,false
24,1,24,24,24,24,24,24,24,1,false
365,1,365,365,365,365,365,365,365,1,false
58,1,58,58,58,58,58,58,58,1,false
29,1,29,29,29,29,29,29,29,1,false
49,1,49,49,49,49,49,49,49,1,false
31,1,31,31,31,31,31,31,31,1,false
34,1,34,34,34,34,34,34,34,1,false
33,1,33,33,33,33,33,33,33,1,false
60,1,60,60,60,60,60,60,60,1,false
110,1,110,110,110,110,110,110,110,1,false
102,1,102,102,102,102,102,102,102,1,false
68,1,68,68,68,68,68,68,68,1,false
38,1,38,38,38,38,38,38,38,1,false
52,1,52,52,52,52,52,52,52,1,false
43,1,43,43,43,43,43,43,43,1,false
34,1,34,34,34,34,34,34,34,1,false
32,1,32,32,32,32,32,32,32,1,false
19,1,19,19,19,19,19,19,19,1,false
412,1,412,412,412,412,412,412,412,1,false
183,1,183,183,183,183,183,183,183,1,false
101,1,101,101,101,101,101,101,101,1,false
100,1,100,100,100,100,100,100,100,1,false
75,1,75,75,75,75,75,75,75,1,false
206,1,206,206,206,206,206,206,206,1,false
83,1,83,83,83,83,83,83,83,1,false
170,1,170,170,170,170,170,170,170,1,false
110,1,110,110,110,110,110,110,110,1,false
54,1,54,54,54,54,54,54,54,1,false
84,1,84,84,84,84,84,84,84,1,false
50,1,50,50,50,50,50,50,50,1,false
98,1,98,98,98,98,98,98,98,1,false
61,1,61,61,61,61,61,61,61,1,false
43,1,43,43,43,43,43,43,43,1,false
180,1,180,180,180,180,180,180,180,1,false
116,1,116,116,116,116,116,116,116,1,false
36,1,36,36,36,36,36,36,36,1,false
58,1,58,58,58,58,58,58,58,1,false
114,1,114,114,114,114,114,114,114,1,false
40,1,40,40,40,40,40,40,40,1,false
72,1,72,72,72,72,72,72,72,1,false
123,1,123,123,123,123,123,123,123,1,false
66,1,66,66,66,66,66,66,66,1,false
63,1,63,63,63,63,63,63,63,1,false
189,1,189,189,189,189,189,189,189,1,false
102,1,102,102,102,102,102,102,102,1,false
186,1,186,186,186,186,186,186,186,1,false
59,1,59,59,59,59,59,59,59,1,false
75,1,75,75,75,75,75,75,75,1,false
141,1,141,141,141,141,141,141,141,1,false
50,1,50,50,50,50,50,50,50,1,false
285,1,285,285,285,285,285,285,285,1,false
47,1,47,47,47,47,47,47,47,1,false
179,1,179,179,179,179,179,179,179,1,false
160,1,160,160,160,160,160,160,160,1,false
97,1,97,97,97,97,97,97,97,1,false
705,1,705,705,705,705,705,705,705,1,false
133,1,133,133,133,133,133,133,133,1,false
101,1,101,101,101,101,101,101,101,1,false
510,1,510,510,510,510,510,510,510,1,false
145,1,145,145,145,145,145,145,145,1,false
296,1,296,296,296,296,296,296,296,1,false
106,1,106,106,106,106,106,106,106,1,false
41,1,41,41,41,41,41,41,41,1,false
32,1,32,32,32,32,32,32,32,1,false
33,1,33,33,33,33,33,33,33,1,false
43,1,43,43,43,43,43,43,43,1,false
278,1,278,278,278,278,278,278,278,1,false
48,1,48,48,48,48,48,48,48,1,false
109,1,109,109,109,109,109,109,109,1,false
279,1,279,279,279,279,279,279,279,1,false
69,1,69,69,69,69,69,69,69,1,false
226,1,226,226,226,226,226,226,226,1,false
45,1,45,45,45,45,45,45,45,1,false
73,1,73,73,73,73,73,73,73,1,false
646,1,646,646,646,646,646,646,646,1,false
